seller_id,avg_monthly_revenue
c3acdfac4e3e97ff87529454fbc03642,7101.199951171875
8f2ce03f928b567e3d56181ae20ae952,7079.360008239746
229c3efbfb0ea2058de4ccdfbc3d784a,7062.670082092285
8444e55c1f13cd5c179851e5ca5ebd00,7061.390121459961
ea8482cd71df3c1969d7b9473ff13abc,7057.749977827072
0dd184061fb0eaa7ca37932c68ab91c5,7053.729984283447
e9bc59e7b60fc3063eb2290deda4cced,7051.009857177734
ea8482cd71df3c1969d7b9473ff13abc,7047.839995622635
ceaec5548eefc6e23e6607c5435102e7,7026.849990844727
634964b17796e64304cadf1ad3050fb7,7001.649922370911
620c87c171fb2a6dd6e8bb4dec959fc6,6998.759922027588
5dceca129747e92ff8ef7a997dc4f8ca,6994.630035400391
218d46b86c1881d022bce9c68a7d4b15,6987.959991455078
3d871de0142ce09b7081e2b9d1733cb1,6973.47996711731
620c87c171fb2a6dd6e8bb4dec959fc6,6973.429927825928
e3b4998c7a498169dc7bce44e6bb6277,6929.31005859375
966cb4760537b1404caedd472cc610a5,6927.5799560546875
80ceebb4ee9b31afb6c6a916a574a1e2,6922.2099609375
f5a590cf36251cf1162ea35bef76fe84,6918.550079345703
5343d0649eca2a983820bfe93fc4d17e,6910.349947929382
82e0a475a88cc9595229d8029273f045,6906.290107727051
edb1ef5e36e0c8cd84eb3c9b003e486d,6891.149993896484
f1c1ac3f3efc07e659c035008e615e66,6879.68017578125
e9bc59e7b60fc3063eb2290deda4cced,6876.88991355896
5dceca129747e92ff8ef7a997dc4f8ca,6869.310079574585
f457c46070d02cadd8a68551231220dd,6867.399978637695
e9779976487b77c6d4ac45f75ec7afe9,6865.409971237183
7a67c85e85bb2ce8582c35f2203ad736,6854.910022735596
966cb4760537b1404caedd472cc610a5,6853.629833221436
7d13fca15225358621be4086e1eb0964,6847.149922370911
d2374cbcbb3ca4ab1086534108cc3ab7,6831.010124206543
8581055ce74af1daba164fdbd55a40de,6827.050025939941
e9779976487b77c6d4ac45f75ec7afe9,6818.7099895477295
37be5a7c751166fbc5f8ccba4119e043,6796.810012817383
897060da8b9a21f655304d50fd935913,6780.300119400024
e9779976487b77c6d4ac45f75ec7afe9,6772.97993850708
ccc4bbb5f32a6ab2b7066a4130f114e3,6733.300018310547
e6a69c4a27dfdd98ffe5aa757ad744bc,6731.68017578125
77530e9772f57a62c906e1c21538ab82,6730.729989051819
ee27a8f15b1dded4d213a468ba4eb391,6726.66015625
5dceca129747e92ff8ef7a997dc4f8ca,6719.180030822754
b37c4c02bda3161a7546a4e6d222d5b2,6716.47998046875
b2ba3715d723d245138f291a6fe42594,6709.250036239624
98dac6635aee4995d501a3972e047414,6687.089984893799
b2ba3715d723d245138f291a6fe42594,6673.349983215332
48162d548f5b1b11b9d29d1e01f75a61,6654.470123291016
b33e7c55446eabf8fe1a42d037ac7d6d,6640.34992980957
46dc3b2cc0980fb8ec44634e21d2718e,6624.060009002686
cc5a78bbad32776dc4e3af205218368c,6613.39013671875
7ad32824caee82087b3e2e5f33b1bf32,6610.160053253174
f7ba60f8c3f99e7ee4042fdef03b70c4,6603.440082550049
dbc22125167c298ef99da25668e1011f,6601.369970321655
039e6ad9dae79614493083e241147386,6595.550048828125
94144541854e298c2d976cb893b81343,6589.24995803833
7ddcbb64b5bc1ef36ca8c151f6ec77df,6554.860123038292
8cc6a0e5738e61a87b03c78b2ba9db4b,6528.08984375
1835b56ce799e6a4dc4eddc053f04066,6522.799954652786
522620dcb18a6b31cd7bdf73665113a9,6512.27978515625
8b321bb669392f5163d04c59e235e066,6506.509991645813
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,6501.7999267578125
edb1ef5e36e0c8cd84eb3c9b003e486d,6492.520065307617
9d5a9018aee56acb367ba9c3f05d1d6a,6490.160007476807
d23019c84ffae2d5ef2270367b8605fc,6486.500114440918
41b39e28db005d9731d9d485a83b4c38,6468.049993515015
59417c56835dd8e2e72f91f809cd4092,6465.6201171875
2a167ca73899c85001a837d8fb4962f6,6464.9000244140625
ccc4bbb5f32a6ab2b7066a4130f114e3,6451.4998779296875
2bf6a2c1e71bbd29a4ad64e6d3c3629f,6451.0400390625
fdb9095204a334cd8872252ffec6f2db,6445.699974060059
a1043bafd471dff536d0c462352beb48,6420.400039672852
5dceca129747e92ff8ef7a997dc4f8ca,6419.080017089844
fe2032dab1a61af8794248c8196565c9,6417.439968109131
1ca7077d890b907f89be8c954a02686a,6411.349948883057
8581055ce74af1daba164fdbd55a40de,6401.029973983765
2bf6a2c1e71bbd29a4ad64e6d3c3629f,6389.360046386719
6973a06f484aacf400ece213dbf3d946,6379.510001778603
58f1a6197ed863543e0136bdedb3fce2,6364.030014038086
d1c281d3ae149232351cd8c8cc885f0d,6356.540077209473
cc419e0650a3c5ba77189a1882b7556a,6354.480012893677
897060da8b9a21f655304d50fd935913,6338.25006377697
f5a590cf36251cf1162ea35bef76fe84,6328.139999389648
e882b2a25a10b9c057cc49695f222c19,6319.940032958984
c33847515fa6305ce6feb1e818569f13,6313.199951171875
9f505651f4a6abe901a56cdc21508025,6306.679992675781
ca3bd7cd9f149df75950150d010fe4a2,6300.159957885742
87142160b41353c4e5fca2360caf6f92,6299.009939193726
5dceca129747e92ff8ef7a997dc4f8ca,6298.370055198669
1835b56ce799e6a4dc4eddc053f04066,6290.280048370361
e59aa562b9f8076dd550fcddf0e73491,6279.680011749268
8160255418d5aaa7dbdc9f4c64ebda44,6275.2800579071045
fe2032dab1a61af8794248c8196565c9,6274.179992675781
744dac408745240a2c2528fb1b6028f3,6256.479888916016
a00824eb9093d40e589b940ec45c4eb0,6253
b32be1695eb7ec5f10f72d9610a12527,6246.119918823242
1900267e848ceeba8fa32d80c1a5f5a8,6238.699988365173
40db9e9aa57f7bb151bcda6b0f9bdbb7,6235.920021057129
6560211a19b47992c3666cc44a7e94c0,6222.0699672698975
d23019c84ffae2d5ef2270367b8605fc,6216.539794921875
88460e8ebdecbfecb5f9601833981930,6207.970018386841
0b35c634521043bf4b47e21547b99ab5,6204.239974975586
de23c3b98a88888289c6f5cc1209054a,6190.78994178772
3d871de0142ce09b7081e2b9d1733cb1,6182.970008850098
d91fb3b7d041e83b64a00a3edfb37e4f,6173.419994354248
8160255418d5aaa7dbdc9f4c64ebda44,6169.9000034332275
640e21a7d01df7614a3b4923e990d40c,6167.78991317749
c6bda72e4dbf5c5866b13cb1810c6d03,6167.760055541992
e9bc59e7b60fc3063eb2290deda4cced,6161.559944152832
5c243662ce92d84573bfaff24c3e3700,6120.999938964844
4d6d651bd7684af3fffabd5f08d12e5a,6118.0999875068665
25e6ffe976bd75618accfe16cefcbd0d,6101.519973754883
ca3bd7cd9f149df75950150d010fe4a2,6097.880111694336
7142540dd4c91e2237acb7e911c4eba2,6092.680099487305
850f4f8af5ea87287ac68de36e29107f,6088.970031738281
8160255418d5aaa7dbdc9f4c64ebda44,6073.530067443848
0dd184061fb0eaa7ca37932c68ab91c5,6070.470008850098
6560211a19b47992c3666cc44a7e94c0,6059.029973864555
9f505651f4a6abe901a56cdc21508025,6045.849968910217
6560211a19b47992c3666cc44a7e94c0,6045.00990486145
f8db351d8c4c4c22c6835c19a46f01b0,6028.550004005432
7c67e1448b00f6e969d365cea6b010ab,6025.819976806641
c3867b4666c7d76867627c2f7fb22e21,6012.400039672852
701938c450705b8ae65fc923b70f35c7,6006.030225753784
1835b56ce799e6a4dc4eddc053f04066,6005.850116729736
40db9e9aa57f7bb151bcda6b0f9bdbb7,6001.090087890625
165fc07beebdcb6190fba8a06db2a449,6000.870018005371
ccc4bbb5f32a6ab2b7066a4130f114e3,5997.320007324219
4e922959ae960d389249c378d1c939f5,5993.079944610596
88460e8ebdecbfecb5f9601833981930,5983.889991760254
897060da8b9a21f655304d50fd935913,5972.760133743286
81f89e42267213cb94da7ddc301651da,5965.56001663208
e882b2a25a10b9c057cc49695f222c19,5963.050079345703
40db9e9aa57f7bb151bcda6b0f9bdbb7,5959.0399169921875
d23019c84ffae2d5ef2270367b8605fc,5940.380096435547
f5a590cf36251cf1162ea35bef76fe84,5935.269973754883
1a3df491d1c4f1589fc2b934ada68bf2,5932.8798751831055
05f51e13da97139648b8125c31e5f51b,5931.159980773926
70a12e78e608ac31179aea7f8422044b,5917.129951477051
4e922959ae960d389249c378d1c939f5,5881.079921722412
0b35c634521043bf4b47e21547b99ab5,5863.969970703125
8581055ce74af1daba164fdbd55a40de,5863.880020141602
b32be1695eb7ec5f10f72d9610a12527,5851.9598388671875
8cc6a0e5738e61a87b03c78b2ba9db4b,5850.180019378662
1b4c3a6f53068f0b6944d2d005c9fc89,5838.919952392578
ea8482cd71df3c1969d7b9473ff13abc,5831.1900290846825
3b15288545f8928d3e65a8f949a28291,5806.04012298584
75d34ebb1bd0bd7dde40dd507b8169c3,5774.1800537109375
cfa5ab0e4d3fc212fd0b3410e7081c62,5773.8599853515625
b839e41795b7f3ad94cc2014a52f6796,5766.8201904296875
17a053fcb14bd219540cbde0df490be0,5750.460037231445
e8b3a3a38279a82f0e5d006d5e5b7d2c,5749.240001678467
70a12e78e608ac31179aea7f8422044b,5746.23992061615
0d85bbda9889ce1f7e63778d24f346eb,5744.989974975586
70c27847eca8195c983ed7e798c56743,5739.979873657227
620c87c171fb2a6dd6e8bb4dec959fc6,5737.709930419922
d91fb3b7d041e83b64a00a3edfb37e4f,5726.840023994446
17a053fcb14bd219540cbde0df490be0,5726.6799659729
855668e0971d4dfd7bef1b6a4133b41b,5722.869960784912
fe2032dab1a61af8794248c8196565c9,5719.820007324219
70eea00b476a314817cefde4aad4f89a,5700.639999389648
7e1fb0a3ebfb01ffb3a7dae98bf3238d,5700.480018615723
c70c1b0d8ca86052f45a432a38b73958,5698.050003051758
a7f13822ceb966b076af67121f87b063,5691.309978485107
289cdb325fb7e7f891c38608bf9e0962,5688.239959716797
1c68394e931a64f90ea236c5ea590300,5686.729965209961
d650b663c3b5f6fb392b6326366efa9a,5686.309997558594
4b5f66b7adcf57f1ecc0d3c07dd6b177,5685.529968261719
2a5b78b41cd05baeac8df54c6606b92c,5680.869918823242
de722cd6dad950a92b7d4f82673f8833,5680.470054626465
6560211a19b47992c3666cc44a7e94c0,5668.820014953613
f7ba60f8c3f99e7ee4042fdef03b70c4,5662.400027751923
fe2032dab1a61af8794248c8196565c9,5657.520035743713
5058e8c1e82653974541e83690655b4a,5654.610046386719
18a349e75d307f4b4cc646a691ed4216,5651.6200914382935
de722cd6dad950a92b7d4f82673f8833,5642.790077209473
240b9776d844d37535668549a396af32,5642.250068664551
04aa0a1c5ce6b222003403a3e11c3cc0,5639.049987792969
213b25e6f54661939f11710a6fddb871,5629.490043640137
5dceca129747e92ff8ef7a997dc4f8ca,5627.430015563965
6039e27294dc75811c0d8a39069f52c0,5627.369964599609
5343d0649eca2a983820bfe93fc4d17e,5615.9499435424805
ccc4bbb5f32a6ab2b7066a4130f114e3,5596.580017089844
7a67c85e85bb2ce8582c35f2203ad736,5593.6499853134155
620c87c171fb2a6dd6e8bb4dec959fc6,5565.309999465942
2b3e4a2a3ea8e01938cabda2a3e5cc79,5561.960098266602
eeb6de78f79159600292e314a77cbd18,5560.220031738281
1900267e848ceeba8fa32d80c1a5f5a8,5545.729942321777
4a3ccda38b2129705f3fb522db62ca31,5538.300003051758
a3b42d266fa8afc874b909422ce88582,5527.43994140625
c003204e1ab016dfa150abc119207b24,5525.329998016357
d9e8c084b68fe958861d8f2c21202e6b,5519.759765625
612170e34b97004b3ba37eae81836b4c,5488.890026092529
32b8764b4ef628b53608fc34011fcc13,5471.949878692627
6973a06f484aacf400ece213dbf3d946,5470.370048522949
750303a20e9c56b2a6bc45cdce0b897d,5464.25984954834
7299e27ed73d2ad986de7f7c77d919fa,5452.699977874756
88460e8ebdecbfecb5f9601833981930,5446.260032653809
c3cfdc648177fdbbbb35635a37472c53,5445.529945373535
834f3294fba9f932f56edc879193f925,5440.969909667969
cc419e0650a3c5ba77189a1882b7556a,5436.460042268038
b2ba3715d723d245138f291a6fe42594,5436.110021114349
a4b6b9b992b46e9ef863637af96e04bc,5431.5
a7f13822ceb966b076af67121f87b063,5431.249984741211
17a053fcb14bd219540cbde0df490be0,5429.690002441406
218d46b86c1881d022bce9c68a7d4b15,5416.160041809082
4869f7a5dfa277a7dca6462dcf3b52b2,5412.830017089844
b1fc4f64df5a0e8b6913ab38803c57a9,5409.960124969482
609e1a9a6c2539919b8205cf7c4e6ff0,5404.900009155273
4c2b230173bb36f9b240f2b8ac11786e,5400.9899826049805
010da0602d7774602cd1b3f5fb7b709e,5398.75
88460e8ebdecbfecb5f9601833981930,5382.869979858398
8f2ce03f928b567e3d56181ae20ae952,5367.0500411987305
88460e8ebdecbfecb5f9601833981930,5363.300022125244
961dff0a659b4561334372337dd897d9,5362.580078125
ccb83a794700270fde70898fe9ff368b,5361.1600341796875
1f1bb1f0859883505541bdd6606193e5,5356.999969482422
48162d548f5b1b11b9d29d1e01f75a61,5351.290077209473
1900267e848ceeba8fa32d80c1a5f5a8,5350.239978790283
a7f13822ceb966b076af67121f87b063,5347.260009765625
a1043bafd471dff536d0c462352beb48,5345.439979553223
06532f10282704ef4c69168b914b77be,5340.5999755859375
7178f9f4dd81dcef02f62acdf8151e01,5335.659973144531
213b25e6f54661939f11710a6fddb871,5332.490052223206
5dceca129747e92ff8ef7a997dc4f8ca,5329.649963378906
ccc4bbb5f32a6ab2b7066a4130f114e3,5327.220031738281
b18dc380845b24038cfc48006478f099,5272.989852905273
0691148aee60ca47977c187804f935ae,5270.240058898926
e9779976487b77c6d4ac45f75ec7afe9,5263.629997253418
850f4f8af5ea87287ac68de36e29107f,5237.380027770996
6fa9202c10491e472dffd59a3e82b2a3,5225.89013671875
b8bc237ba3788b23da09c0f1f3a3288c,5224.050048828125
eeb6de78f79159600292e314a77cbd18,5218.8099365234375
f62d7bb4a613ec758a03342d46b580b2,5205.41015625
0241d4d5d36f10f80c644447315af0bd,5204.239995956421
3c487ae8f8d7542beff5788e2e0aea83,5201.0699462890625
76d5af76d0271110f9af36c92573f765,5193.690044403076
c6381d2d013342748761e906d45aff76,5189.310119628906
06a2c3af7b3aee5d69171b0e14f0ee87,5183.750038146973
712e6ed8aa4aa1fa65dab41fed5737e4,5178.820068359375
7901646fdd36a55f564ffaf2dbccaaf7,5171.0799560546875
6e386f64c84e482f0b9abf960797ee1b,5169.419967651367
f5a590cf36251cf1162ea35bef76fe84,5169.2900390625
87142160b41353c4e5fca2360caf6f92,5163.5299644470215
1e8b33f18b4f7598d87f5cbee2282cc2,5154.320068359375
eeb6de78f79159600292e314a77cbd18,5153.5400390625
213b25e6f54661939f11710a6fddb871,5130.200000762939
001cca7ae9ae17fb1caed9dfb1094831,5129.019973754883
ea8482cd71df3c1969d7b9473ff13abc,5121.780009269714
8f2ce03f928b567e3d56181ae20ae952,5120.750022888184
710e3548e02bc1d2831dfc4f1b5b14d4,5120.100028991699
76d64c4aca3a7baf218bf93ef7fa768d,5082.679977416992
d1b65fc7debc3361ea86b5f14c68d2e2,5080.659912109375
70eea00b476a314817cefde4aad4f89a,5080.000061035156
9f505651f4a6abe901a56cdc21508025,5073.230051040649
af4a0e4cfe1d9c26b6712b1be25a72e5,5072.93994140625
da8622b14eb17ae2831f4ac5b9dab84a,5056.119979858398
610f72e407cdd7caaa2f8167b0163fd8,5053.370056152344
fe2032dab1a61af8794248c8196565c9,5043.86003112793
b4f8921fcc4ff77b66bea6dda43dcd51,5030.319976806641
7b0df942f46435babab05d49b744b2c4,5029.780048370361
1a3df491d1c4f1589fc2b934ada68bf2,5023.490036010742
f62d7bb4a613ec758a03342d46b580b2,5017.010070800781
4d6d651bd7684af3fffabd5f08d12e5a,5011.7499985694885
4a3ccda38b2129705f3fb522db62ca31,5010.489915847778
620c87c171fb2a6dd6e8bb4dec959fc6,5008.759929656982
4b5f66b7adcf57f1ecc0d3c07dd6b177,5002.000091552734
855668e0971d4dfd7bef1b6a4133b41b,5001.349987030029
8160255418d5aaa7dbdc9f4c64ebda44,5001.22004032135
712e6ed8aa4aa1fa65dab41fed5737e4,5000.889953613281
2a261b5b644fa05f4f2700eb93544f2c,4989.969947814941
165fc07beebdcb6190fba8a06db2a449,4988.519989013672
edb1ef5e36e0c8cd84eb3c9b003e486d,4975.049903869629
834f3294fba9f932f56edc879193f925,4965.639953613281
e9779976487b77c6d4ac45f75ec7afe9,4960.580032348633
3d871de0142ce09b7081e2b9d1733cb1,4944.749982982874
e882b2a25a10b9c057cc49695f222c19,4942.810001373291
039e6ad9dae79614493083e241147386,4939.699951171875
7299e27ed73d2ad986de7f7c77d919fa,4936.840030670166
dc4a0fc896dc34b0d5bfec8438291c80,4933.029983520508
cca3071e3e9bb7d12640c9fbe2301306,4914.38998401165
dc317f341ab0e22f39acbd9dbf9b4a1f,4912.710021972656
0adac9fbd9a2b63cccaac4f8756c1ca8,4904.94003868103
67883baaae6134ee81b271a542613728,4898.319961547852
cca3071e3e9bb7d12640c9fbe2301306,4892.639963150024
59417c56835dd8e2e72f91f809cd4092,4883.3199462890625
213b25e6f54661939f11710a6fddb871,4883.270065307617
7994081388d55b9cf976c050653dd359,4875.249938964844
c004e5ea15737026cecaee0447e00b75,4874.320068359375
d91fb3b7d041e83b64a00a3edfb37e4f,4873.44997215271
1a3df491d1c4f1589fc2b934ada68bf2,4871.73002243042
b32be1695eb7ec5f10f72d9610a12527,4871.1500244140625
1835b56ce799e6a4dc4eddc053f04066,4870.2600021362305
855668e0971d4dfd7bef1b6a4133b41b,4870.190005660057
e9779976487b77c6d4ac45f75ec7afe9,4864.879922866821
87e24fc7052259b1f7f607d61c10d8be,4863.699951171875
2a5b78b41cd05baeac8df54c6606b92c,4859.800094604492
8160255418d5aaa7dbdc9f4c64ebda44,4857.12993812561
bfd27a966d91cfaafdb25d076585f0da,4855.190002441406
391fc6631aebcf3004804e51b40bcf1e,4850.5299644470215
4bfc7a4a1cf8d4d2121c27422d9e50b5,4840.609954833984
1900267e848ceeba8fa32d80c1a5f5a8,4836.430042266846
6c12e40690c335dbc2f68a4134d30dc1,4833.3899002075195
218d46b86c1881d022bce9c68a7d4b15,4829.209991455078
70c27847eca8195c983ed7e798c56743,4816.450050354004
3d871de0142ce09b7081e2b9d1733cb1,4814.889976739883
7b0df942f46435babab05d49b744b2c4,4812.950103759766
cc419e0650a3c5ba77189a1882b7556a,4810.1099598407745
52d76513f0c4d97f3b99570e2c94ee31,4808.339958190918
25c5c91f63607446a97b143d2d535d31,4807.929969549179
f8db351d8c4c4c22c6835c19a46f01b0,4804.409992218018
527801b552d0077ffd170872eb49683b,4801.109939575195
e9779976487b77c6d4ac45f75ec7afe9,4800.909993171692
c3cfdc648177fdbbbb35635a37472c53,4791.599966049194
2e90cb1677d35cfe24eef47d441b7c87,4780.240058898926
455c5640e8c5bd1b2ee85c0158f85727,4779.7100830078125
609e1a9a6c2539919b8205cf7c4e6ff0,4778.920022010803
5dceca129747e92ff8ef7a997dc4f8ca,4777.639991760254
77530e9772f57a62c906e1c21538ab82,4775.279998779297
a08692680c77d30a0b4280da5df01c5a,4770.52001953125
8581055ce74af1daba164fdbd55a40de,4751.589897155762
a5cba26a62b8b4d0145b68b841e62e7f,4747.97004699707
e59aa562b9f8076dd550fcddf0e73491,4747.930023193359
0adac9fbd9a2b63cccaac4f8756c1ca8,4742.9599533081055
1f50f920176fa81dab994f9023523100,4727.500008583069
6f892e20a171e98efe17fdb971ff319b,4727.4000244140625
813348c996469b40f2e028d5429d3495,4721.649982452393
b6d44737c043328708f6749c2dbe50bd,4712.679935455322
d1c281d3ae149232351cd8c8cc885f0d,4709.550018310547
ccc4bbb5f32a6ab2b7066a4130f114e3,4705.299911499023
527801b552d0077ffd170872eb49683b,4704.470024108887
3d871de0142ce09b7081e2b9d1733cb1,4692.760031461716
c003204e1ab016dfa150abc119207b24,4686.630053520203
391fc6631aebcf3004804e51b40bcf1e,4684.170006752014
9c0e69c7bf2619675bbadf47b43f655a,4683.650009155273
821fb029fc6e495ca4f08a35d51e53a5,4682.160064697266
001cca7ae9ae17fb1caed9dfb1094831,4675.170013427734
70a12e78e608ac31179aea7f8422044b,4674.949914932251
dc317f341ab0e22f39acbd9dbf9b4a1f,4671.90002822876
ed859002ad59dbf8cf3602696a6c3000,4671.669876098633
17a053fcb14bd219540cbde0df490be0,4667.100006103516
ce248b21cb2adc36282ede306b7660e5,4666.120010375977
640e21a7d01df7614a3b4923e990d40c,4662.659964084625
821fb029fc6e495ca4f08a35d51e53a5,4659.229766845703
8581055ce74af1daba164fdbd55a40de,4657.860004425049
17f51e7198701186712e53a39c564617,4654.249938964844
da8622b14eb17ae2831f4ac5b9dab84a,4653.739993095398
48162d548f5b1b11b9d29d1e01f75a61,4652.239933013916
4b9750c8ad28220fe6702d4ecb7c898f,4649.000020980835
522620dcb18a6b31cd7bdf73665113a9,4644.739921569824
6973a06f484aacf400ece213dbf3d946,4643.869964599609
82e0a475a88cc9595229d8029273f045,4635.270042419434
512d298ac2a96d1931b6bd30aa21f61d,4627.969825744629
5c243662ce92d84573bfaff24c3e3700,4625.919982910156
eb3071b9f0b0ddaa2df5ea130f09f26b,4605.659912109375
7ddcbb64b5bc1ef36ca8c151f6ec77df,4604.1799902915955
2dee2ce60de9709b1a24083217181a1f,4596.790016174316
5a8e7d5003a1f221f9e1d6e411de7c23,4596.520030975342
001cca7ae9ae17fb1caed9dfb1094831,4592.839950561523
1e8b33f18b4f7598d87f5cbee2282cc2,4590.229975700378
218d46b86c1881d022bce9c68a7d4b15,4575.850028991699
f262cbc1c910c83959f849465454ddd3,4570.6099264621735
7142540dd4c91e2237acb7e911c4eba2,4570.239988088608
f8db351d8c4c4c22c6835c19a46f01b0,4569.929937362671
8160255418d5aaa7dbdc9f4c64ebda44,4568.149993896484
c3cfdc648177fdbbbb35635a37472c53,4567.490051269531
98dac6635aee4995d501a3972e047414,4565.510082244873
77530e9772f57a62c906e1c21538ab82,4564.230079650879
218d46b86c1881d022bce9c68a7d4b15,4563.020050048828
c826c40d7b19f62a09e2d7c5e7295ee2,4560.850036621094
05ff92fedb5be47920fea08e501238b9,4558.72998046875
d8cf3b6a2151949f930d0252b180ec42,4558.5899658203125
ccc4bbb5f32a6ab2b7066a4130f114e3,4555.599945068359
00ee68308b45bc5e2660cd833c3f81cc,4554.390029907227
9e6229250fedbe05838fef417b74e7fb,4553.469970703125
9f505651f4a6abe901a56cdc21508025,4549.690057754517
850f4f8af5ea87287ac68de36e29107f,4545.32999420166
ccc4bbb5f32a6ab2b7066a4130f114e3,4539.77001953125
fe2032dab1a61af8794248c8196565c9,4537.480010986328
391fc6631aebcf3004804e51b40bcf1e,4530.120037078857
522620dcb18a6b31cd7bdf73665113a9,4528.189968347549
f8db351d8c4c4c22c6835c19a46f01b0,4516.310009002686
2bf6a2c1e71bbd29a4ad64e6d3c3629f,4515.1099853515625
b2ba3715d723d245138f291a6fe42594,4514.300050735474
0dd184061fb0eaa7ca37932c68ab91c5,4511.080017089844
f45122a9ab94eb4f3f8953578bc0c560,4510.38996887207
ef0ace09169ac090589d85746e3e036f,4492.799919128418
ade45994b717ccee333492330fbf037b,4478.900001525879
821fb029fc6e495ca4f08a35d51e53a5,4474.980052947998
d91fb3b7d041e83b64a00a3edfb37e4f,4472.349937677383
7299e27ed73d2ad986de7f7c77d919fa,4468.589950561523
001cca7ae9ae17fb1caed9dfb1094831,4468.219944000244
04308b1ee57b6625f47df1d56f00eedf,4466.93994140625
900ba814c251a692506d7834c1218441,4465.439956665039
82e0a475a88cc9595229d8029273f045,4461.919921875
4d6d651bd7684af3fffabd5f08d12e5a,4458.699951171875
f8db351d8c4c4c22c6835c19a46f01b0,4455.699991106987
70eea00b476a314817cefde4aad4f89a,4452.1400146484375
41b39e28db005d9731d9d485a83b4c38,4447.560044765472
f8db351d8c4c4c22c6835c19a46f01b0,4447.409938812256
001cca7ae9ae17fb1caed9dfb1094831,4447.390090942383
2a5b78b41cd05baeac8df54c6606b92c,4447.14998626709
59b22a78efb79a4797979612b885db36,4444.40998840332
04308b1ee57b6625f47df1d56f00eedf,4436.359840393066
fe2032dab1a61af8794248c8196565c9,4431.31999206543
c826c40d7b19f62a09e2d7c5e7295ee2,4430.8898849487305
7142540dd4c91e2237acb7e911c4eba2,4430.649997711182
4d6d651bd7684af3fffabd5f08d12e5a,4427.390083312988
165fc07beebdcb6190fba8a06db2a449,4424.090118408203
c4d51195486dc781531876a7d00453d8,4422.969924926758
e8b3a3a38279a82f0e5d006d5e5b7d2c,4418.320011138916
d51e0a403fe2e689ece6c73359d96e12,4417.339996337891
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,4415.4300537109375
ed4acab38528488b65a9a9c603ff024a,4410.329765319824
4c2b230173bb36f9b240f2b8ac11786e,4405.929969787598
2a5b78b41cd05baeac8df54c6606b92c,4403.139961242676
30829ded4523ab9224b93bc49a62c95f,4399.539886474609
712e6ed8aa4aa1fa65dab41fed5737e4,4396.690055847168
4e922959ae960d389249c378d1c939f5,4396.049972385168
fa1c13f2614d7b5c4749cbc52fecda94,4376.690040588379
834f3294fba9f932f56edc879193f925,4370.120056152344
522620dcb18a6b31cd7bdf73665113a9,4368.300003051758
e26901d5ab434ce92fd9b5c256820a4e,4367.270000457764
5058e8c1e82653974541e83690655b4a,4366.980072021484
cc63f0dd2acba93ffed4fe9f8e0321fa,4365.980041503906
59b22a78efb79a4797979612b885db36,4354.469980239868
9b1585752613ec342d03bbab9997ec48,4349.039978027344
77530e9772f57a62c906e1c21538ab82,4341.939956665039
ce27a3cc3c8cc1ea79d11e561e9bebb6,4339.950040817261
2eb70248d66e0e3ef83659f71b244378,4339.809967041016
0241d4d5d36f10f80c644447315af0bd,4331.670059204102
b94cc9f10ddc85e4ba73a6f7974e7101,4328.0799560546875
17a053fcb14bd219540cbde0df490be0,4326.750015258789
ca3bd7cd9f149df75950150d010fe4a2,4324.040008544922
8160255418d5aaa7dbdc9f4c64ebda44,4321.569931030273
eeb6de78f79159600292e314a77cbd18,4319.010070800781
6e386f64c84e482f0b9abf960797ee1b,4314.6700439453125
ccc4bbb5f32a6ab2b7066a4130f114e3,4309.4901123046875
1835b56ce799e6a4dc4eddc053f04066,4307.5800132751465
1127b7f2594683f2510f1c2c834a486b,4307.290176391602
282f23a9769b2690c5dda22e316f9941,4304.599998474121
b32be1695eb7ec5f10f72d9610a12527,4303.719970703125
1b4c3a6f53068f0b6944d2d005c9fc89,4286.69002532959
83b08de96980757220871b31bf6cffca,4281.75
c3867b4666c7d76867627c2f7fb22e21,4261.480031013489
c8417879a15366a17c30af34c798c332,4259.889999389648
17f51e7198701186712e53a39c564617,4255.3800048828125
e59aa562b9f8076dd550fcddf0e73491,4250.910018920898
d91fb3b7d041e83b64a00a3edfb37e4f,4250.0100173950195
7ad32824caee82087b3e2e5f33b1bf32,4243.090003967285
8b321bb669392f5163d04c59e235e066,4239.379993438721
2709af9587499e95e803a6498a5a56e9,4237.490013122559
a888faf2d1baececa6baf9c3d603ee1f,4234.339935302734
25c5c91f63607446a97b143d2d535d31,4228.790023803711
c3cfdc648177fdbbbb35635a37472c53,4224.0600509643555
c4d51195486dc781531876a7d00453d8,4216.730010986328
dbc22125167c298ef99da25668e1011f,4215.730033516884
120476eb7a04c149d14772edaf5d9bf2,4214.819953918457
70a12e78e608ac31179aea7f8422044b,4203.6899523139
6973a06f484aacf400ece213dbf3d946,4200.619972229004
b1a81260566c1bac3114a6d124413f27,4199.140026092529
4e922959ae960d389249c378d1c939f5,4194.41003036499
897060da8b9a21f655304d50fd935913,4194.269998550415
08633c14ef2db992c11f840f04fad4cd,4193.609981536865
1900267e848ceeba8fa32d80c1a5f5a8,4183.110027313232
